trade_dt,000001.sz,000002.sz,000004.sz,000005.sz,000006.sz,000007.sz,000008.sz,000009.sz,000010.sz,000011.sz,000012.sz,000014.sz,000016.sz,000017.sz,000018.sz,000019.sz,000020.sz,000021.sz,000023.sz,000025.sz,000026.sz,000027.sz,000028.sz,000029.sz,000030.sz,000031.sz,000032.sz,000034.sz,000035.sz,000036.sz,000037.sz,000038.sz,000039.sz,000040.sz,000042.sz,000045.sz,000046.sz,000048.sz,000049.sz,000050.sz,000055.sz,000056.sz,000058.sz,000059.sz,000060.sz,000061.sz,000062.sz,000063.sz,000065.sz,000066.sz,000068.sz,000069.sz,000070.sz,000078.sz,000088.sz,000089.sz,000090.sz,000096.sz,000099.sz,000100.sz,000150.sz,000151.sz,000153.sz,000155.sz,000156.sz,000157.sz,000158.sz,000159.sz,000166.sz,000301.sz,000333.sz,000338.sz,000400.sz,000401.sz,000402.sz,000403.sz,000404.sz,000407.sz,000408.sz,000409.sz,000410.sz,000411.sz,000413.sz,000415.sz,000416.sz,000417.sz,000418.sz,000419.sz,000420.sz,000421.sz,000422.sz,000423.sz,000425.sz,000426.sz,000428.sz,000429.sz,000430.sz,000488.sz,000498.sz,000501.sz
2018-02-22,799.3997,4668.2,82.5,34.66,327.21,138.0,175.54,41.88,44.61,51.45,160.36,56.03,120.2419,14.43,35.83,49.25,18.94,113.27,41.08,61.27,72.56,74.22,214.64,24.16,16.47,111.04,31.47,63.95,30.99,65.39,31.52,53.86,433.01,52.49,191.42,22.02,250.13,135.14,180.29,132.75,67.23,62.1,19.87,14.89,237.58,134.3,91.22,484.83,147.73,67.84,9.73,325.18,24.13,111.8595,51.69,58.14,40.47,35.84,29.29,10.02,53.21,25.99,39.64,9.69,11.17,276.77,21.65,13.9,7.0,13.46,250.55,148.74,84.2,44.79,338.7,122.72,17.0,65.41,90.12,11.46,26.46,50.73,35.3,120.64,47.64,121.83,199.49,73.96,18.74,34.69,43.92,590.26,155.84,180.84,43.58,24.67,36.67,95.62,17.34,102.61
2018-02-23,820.9346,4654.47,82.29,34.94,327.21,138.0,176.86,41.96,46.01,51.82,162.2,57.05,120.8585,14.38,37.62,49.25,19.15,113.41,40.66,62.55,72.34,74.62,214.57,24.16,16.55,111.04,32.21,63.95,30.99,65.68,31.8,54.41,438.23,52.66,195.55,22.34,250.13,140.45,181.04,133.82,68.61,62.1,19.87,15.06,240.42,136.19,92.9,494.31,149.12,68.27,9.8,323.33,24.73,112.8654,52.49,59.51,40.6,35.63,29.7,10.13,54.24,26.47,40.14,9.59,11.17,278.07,22.5,13.93,6.98,13.72,251.19,153.02,84.42,51.67,342.69,120.87,17.1,65.84,91.37,11.57,26.87,50.33,35.92,120.64,49.15,122.97,200.62,74.8,18.8,34.82,43.62,597.63,156.58,189.11,43.58,24.89,36.71,97.25,17.29,103.64
2018-02-26,833.3334,4815.11,82.46,35.03,327.21,138.0,174.21,42.69,48.7,53.42,163.02,56.89,124.9694,14.73,37.88,49.25,19.2,113.96,41.24,62.92,72.41,74.75,214.6,24.16,16.58,111.04,31.84,63.95,30.99,66.83,32.08,52.92,443.68,51.84,194.65,22.63,250.13,138.09,181.2,134.07,73.0,62.1,20.03,15.17,242.08,136.62,94.58,502.04,150.8,68.8,9.92,324.81,24.9,113.6701,55.78,58.96,41.23,35.95,29.89,10.1,53.71,26.86,40.59,9.69,11.17,278.72,22.0,14.06,7.0,13.74,247.45,153.02,84.65,52.24,349.66,119.43,17.13,66.17,90.69,11.7,26.43,49.46,36.42,120.64,49.25,123.62,202.06,75.5,19.06,35.02,44.51,582.8,156.95,194.18,43.7,25.18,36.71,103.15,17.34,103.45
2018-02-27,824.85,4695.66,82.37,35.4,327.21,138.0,173.77,43.72,51.07,53.32,165.27,58.02,123.7361,14.59,40.01,49.25,19.6,116.98,42.83,63.62,74.07,75.41,218.14,24.16,16.85,111.04,32.74,63.95,30.99,67.26,33.27,52.92,450.56,52.36,193.74,23.13,250.13,138.68,190.78,139.76,72.63,62.1,20.42,15.36,245.15,138.51,95.92,520.99,154.77,69.87,10.1,320.73,25.48,116.2856,55.63,60.61,41.36,35.95,30.38,10.69,56.42,27.9,41.25,9.83,11.17,281.32,22.38,14.34,7.09,13.83,248.35,155.33,86.17,54.24,348.66,121.25,17.46,65.84,93.02,11.93,26.93,50.66,36.5,120.64,50.19,125.58,203.16,76.2,19.31,35.35,45.54,593.42,160.67,194.51,44.31,25.05,36.9,103.71,17.63,104.47
2018-02-28,789.6111,4463.62,83.31,35.12,327.21,138.0,167.6,43.06,45.04,52.37,161.59,55.87,121.2696,14.49,40.47,49.25,19.64,115.6,41.85,63.98,73.06,74.62,217.28,24.16,16.64,111.04,32.5,63.95,30.99,65.61,32.54,52.92,440.12,51.93,193.36,23.04,250.13,137.97,185.46,136.88,70.53,62.1,20.26,15.11,238.53,139.15,95.01,504.73,151.8,69.87,10.21,310.73,25.42,115.4833,54.9,59.58,40.72,35.9,30.53,10.72,54.74,27.71,41.03,9.75,11.17,278.07,21.88,14.25,7.02,13.65,233.57,149.99,86.09,51.7,341.03,121.46,17.33,65.51,92.34,11.85,27.59,52.23,35.97,120.64,49.91,123.95,198.28,76.34,19.06,35.42,45.54,577.06,159.18,182.52,44.55,24.74,37.04,101.86,17.31,102.36
2018-03-01,777.8649,4416.94,83.51,35.22,327.21,138.0,166.27,43.94,46.76,52.71,163.63,57.0,121.6807,14.49,39.61,49.25,19.6,117.8,42.3,63.3,73.99,74.48,218.45,24.16,16.6,111.04,32.37,63.95,30.99,66.61,32.76,52.92,441.07,52.57,199.67,22.98,250.13,150.48,186.31,138.44,76.11,62.1,20.26,14.87,238.53,137.88,94.87,504.09,152.29,69.44,10.35,314.07,25.51,114.0576,55.7,59.38,40.64,35.47,30.64,10.8,57.88,27.85,41.14,9.94,11.17,276.12,22.2,14.18,6.99,14.18,236.32,149.28,85.79,52.82,339.7,125.67,17.36,65.84,92.79,12.11,30.36,51.49,36.15,120.64,50.66,126.55,194.72,76.06,18.99,35.42,45.69,575.14,155.84,185.4,44.91,24.74,37.22,100.45,17.29,103.7
2018-03-02,777.8649,4393.6,84.65,35.4,327.21,138.0,165.83,44.38,47.52,52.37,163.02,56.95,121.2696,14.62,39.61,49.25,19.78,121.1,42.3,63.92,73.35,74.48,223.49,24.16,16.87,111.04,33.11,63.95,30.99,66.04,33.1,52.92,442.26,53.05,197.23,23.16,250.13,147.53,188.44,141.08,76.38,62.1,20.58,15.05,237.82,139.15,96.83,505.51,153.58,73.18,10.51,311.84,25.96,114.6686,55.63,59.03,40.68,35.58,31.02,10.72,58.32,27.79,41.36,10.03,11.17,276.77,22.85,14.31,6.99,14.31,235.76,149.99,87.91,53.43,343.68,127.07,17.59,65.3,92.96,12.26,33.4,51.8,36.5,120.64,51.23,124.92,192.58,77.31,18.99,35.55,46.43,574.19,156.21,186.07,45.64,24.67,37.5,103.82,17.63,103.96
2018-03-05,778.5174,4460.88,86.36,35.59,327.21,138.0,167.6,44.01,50.64,53.39,162.41,56.89,121.8863,14.54,38.35,49.25,22.79,121.1,47.59,73.05,73.71,74.88,221.94,24.16,16.85,111.04,34.05,63.95,30.99,65.97,34.29,52.92,440.36,53.0,193.74,23.63,250.13,146.18,188.76,144.87,75.92,62.1,20.87,14.9,237.82,140.2,95.1,502.04,153.09,72.86,10.58,311.47,26.11,114.0576,58.77,58.9,41.36,35.55,30.76,10.66,58.3,27.74,41.09,10.3,11.17,276.12,22.79,14.34,6.96,14.22,241.13,148.56,87.68,53.43,343.02,127.07,17.59,65.19,94.49,12.17,34.99,52.2,36.55,120.64,52.45,125.41,193.31,76.75,19.06,35.55,47.61,574.38,156.58,182.02,46.13,24.71,37.13,103.26,17.5,103.25
2018-03-06,779.8226,4441.66,84.81,35.4,327.21,138.0,166.72,43.87,50.75,53.46,162.82,57.16,121.6807,14.46,38.68,49.25,23.07,122.74,47.29,67.14,73.35,75.28,221.63,24.16,17.03,111.04,34.26,63.95,30.99,64.89,34.12,52.92,433.96,53.73,198.0,23.69,250.13,145.17,187.48,145.62,76.38,62.1,20.77,14.76,234.74,140.83,96.3,509.94,152.69,76.27,10.6,314.44,26.28,115.076,57.6,59.65,41.4,35.71,31.21,10.54,57.52,28.06,41.81,10.46,11.17,276.77,23.32,14.31,6.99,14.07,242.94,147.5,87.76,52.9,344.02,124.49,18.38,63.77,94.1,12.04,34.61,55.37,36.64,120.64,52.64,125.41,187.53,76.48,18.99,36.15,51.02,578.78,157.7,181.51,46.25,24.55,36.85,100.68,17.53,103.06
2018-03-07,792.874,4591.31,86.03,35.59,327.21,138.0,166.72,44.75,50.21,56.52,166.91,59.15,126.6137,14.65,39.08,49.25,26.28,122.33,52.08,77.2,74.21,77.65,225.9,24.16,17.07,111.04,35.81,63.95,30.99,66.47,35.14,52.92,447.95,53.52,201.22,25.5,250.13,145.47,193.82,147.43,76.93,62.1,21.54,14.98,239.0,142.31,98.37,522.57,156.95,75.84,10.74,318.14,26.54,117.9274,58.62,59.44,42.46,35.53,31.28,10.98,58.12,28.54,42.59,10.74,11.17,279.37,23.0,14.5,7.06,14.11,241.78,149.28,88.52,54.78,347.34,125.67,19.59,65.3,94.38,12.11,34.38,55.53,37.4,120.64,52.83,126.72,197.09,77.17,19.12,35.69,49.68,584.81,160.67,185.73,46.01,25.27,37.22,103.77,17.61,104.15
2018-03-08,786.3483,4585.82,84.65,39.2,294.66,138.0,165.17,44.6,50.1,56.35,164.66,61.84,128.8747,16.1,38.15,49.25,30.31,120.27,53.67,86.99,74.42,80.3,225.9,24.16,16.91,111.04,37.74,63.95,30.99,66.04,40.63,52.92,444.87,53.17,201.99,25.68,250.13,145.06,189.56,144.13,74.55,62.1,21.42,14.81,234.03,144.21,96.74,515.78,151.8,75.2,10.49,313.33,26.34,121.1862,59.06,59.31,43.01,35.34,30.94,10.98,56.72,28.14,44.37,10.74,11.17,279.37,22.73,14.47,6.98,14.24,244.4,147.14,87.3,54.97,344.68,125.38,18.74,64.86,91.94,12.06,33.71,55.04,36.95,120.64,52.27,125.09,196.42,78.01,18.93,35.69,49.24,575.62,161.04,178.47,45.64,25.18,37.31,101.3,17.29,104.47
2018-03-09,792.874,4650.35,85.5,38.28,286.02,124.17,164.73,44.97,49.99,56.52,167.73,61.41,132.5744,16.53,40.47,49.25,31.52,121.37,51.76,79.64,75.43,78.58,228.77,24.16,17.11,111.04,37.08,63.95,30.99,66.18,47.14,52.92,457.91,53.82,201.09,25.44,250.13,145.82,190.25,141.0,75.65,62.1,21.54,14.94,235.22,145.26,98.94,516.25,157.55,74.67,10.51,321.1,26.25,121.1862,58.18,59.58,42.96,35.18,31.1,11.13,56.52,28.46,42.98,10.64,11.17,281.32,23.44,14.53,7.03,14.09,255.57,148.39,88.21,59.08,346.67,126.22,19.72,66.49,92.68,12.04,34.03,55.53,37.27,120.64,52.27,125.58,200.34,77.59,19.12,36.35,49.54,584.81,161.79,180.67,46.25,25.21,37.22,105.85,17.31,104.73
2018-03-12,792.874,4605.04,85.63,38.09,286.02,124.25,164.51,46.36,50.64,55.77,167.94,61.3,129.9024,16.47,39.34,49.25,31.09,125.63,50.94,79.13,76.0,78.31,229.59,24.16,17.25,111.04,37.37,63.95,30.99,65.61,42.5,52.92,456.72,53.65,204.7,25.68,250.13,145.76,194.35,146.03,75.74,62.1,21.74,15.0,238.29,146.52,99.47,534.88,161.42,77.87,10.65,330.73,27.05,122.4082,57.74,59.79,43.13,35.29,31.43,11.21,56.58,30.5,44.53,10.79,11.17,281.97,23.76,14.79,7.13,14.2,262.06,148.56,91.17,57.08,347.34,126.6,19.79,67.15,94.49,12.13,35.79,56.69,37.71,120.64,53.49,128.67,204.06,78.71,18.99,36.55,49.39,590.45,161.79,178.64,46.61,25.58,37.41,105.45,17.45,105.63
2018-03-13,785.6957,4474.61,88.1,38.09,287.35,123.51,165.39,47.39,50.86,56.18,167.94,61.52,129.4913,16.53,40.07,49.25,31.64,124.8,52.19,80.21,75.72,78.31,231.72,24.16,17.43,111.04,37.49,63.95,30.99,65.46,43.01,52.92,455.77,53.65,203.67,25.82,250.13,146.41,200.47,146.03,75.65,62.1,22.16,15.25,239.24,147.37,101.87,536.62,159.53,76.48,10.67,322.21,26.94,122.8156,58.18,60.06,42.79,35.42,32.22,11.39,56.98,29.65,44.53,11.05,11.17,282.62,23.49,15.01,7.1,14.76,260.86,152.13,92.0,57.35,343.35,127.7,19.89,67.69,95.69,12.28,35.01,56.01,38.38,120.64,54.15,127.86,211.91,79.13,19.12,36.88,49.68,588.54,161.04,182.69,46.49,25.55,38.01,106.41,17.63,105.76
2018-03-14,781.7803,4454.01,90.95,37.9,284.03,119.61,163.19,46.8,52.04,55.05,165.89,60.12,129.9024,16.12,39.61,49.25,30.03,123.71,52.11,79.27,74.57,78.05,233.59,24.16,17.25,111.04,36.43,63.95,30.99,64.75,41.87,52.92,443.92,54.29,201.09,25.41,250.13,148.77,196.96,144.3,74.18,62.1,21.8,15.06,238.06,151.58,104.03,520.99,157.25,77.66,10.87,322.21,26.88,124.0376,57.74,60.13,42.37,34.92,31.77,11.1,56.38,31.82,43.81,11.46,11.17,280.02,23.52,14.88,7.05,14.52,260.86,150.35,90.94,55.7,342.69,127.19,19.39,70.19,95.4,12.58,34.49,56.26,37.71,120.64,54.53,127.04,203.67,78.43,18.99,36.75,50.42,577.63,158.07,180.67,46.25,25.14,37.68,102.81,17.63,105.76
2018-03-15,769.3814,4462.25,89.4,37.72,272.4,114.31,162.75,46.29,51.07,54.24,167.94,58.18,129.0802,15.8,38.68,49.25,29.26,120.14,52.56,75.14,72.63,77.52,229.7,24.16,16.89,111.04,35.4,63.95,30.99,64.89,40.85,52.92,436.8,53.3,194.26,24.89,250.13,145.29,195.52,140.5,74.18,62.1,21.38,15.17,237.35,149.05,100.05,516.25,155.86,75.2,10.78,321.84,26.22,121.7972,56.21,59.44,41.95,34.79,31.51,11.01,54.1,37.26,42.03,11.44,11.17,278.07,23.38,14.82,7.02,14.31,257.42,148.92,90.94,56.47,340.03,130.73,19.13,69.76,94.78,12.17,34.09,54.49,37.27,120.64,53.59,126.55,203.78,78.29,18.61,36.09,49.68,577.82,155.09,180.33,46.01,24.96,37.27,102.76,17.42,104.73
2018-03-16,764.8134,4473.24,91.76,36.89,264.1,113.24,159.66,45.7,52.36,54.75,168.75,58.51,130.3135,15.8,38.21,49.25,29.36,120.82,52.61,76.82,73.2,77.92,228.85,24.16,16.85,111.04,37.78,63.95,30.99,64.03,41.25,52.92,429.93,53.52,196.84,25.33,250.13,144.58,191.15,141.66,75.28,62.1,21.16,14.98,235.69,145.47,98.94,518.3,157.35,74.88,10.46,320.36,26.14,121.7972,56.58,58.9,42.08,35.5,30.98,11.1,55.52,41.4,42.03,11.52,11.17,277.42,22.73,14.53,6.99,14.13,262.58,150.88,89.5,55.16,338.7,134.95,18.84,68.13,94.84,11.93,32.85,54.26,37.0,120.64,53.02,127.53,205.95,77.03,18.68,35.75,48.8,594.28,156.21,176.78,45.76,25.08,36.85,102.7,17.26,104.67
2018-03-19,760.898,4471.86,91.84,36.79,262.77,124.0,160.54,46.73,52.15,54.54,165.27,57.81,138.9462,15.67,38.21,49.25,28.71,120.55,51.29,76.54,72.34,77.92,223.57,24.16,16.85,111.04,37.66,63.95,30.99,64.1,41.65,52.92,429.93,52.57,191.68,25.71,250.13,143.76,189.82,140.67,74.0,62.1,21.06,14.83,233.09,145.05,97.89,503.3,155.76,80.0,10.46,318.88,26.11,122.2046,56.29,58.69,41.82,35.24,31.32,11.1,53.71,42.96,42.7,11.73,11.17,277.42,22.82,14.6,6.98,14.02,256.52,149.28,89.27,55.01,338.7,133.26,19.16,71.72,93.08,12.02,32.15,53.37,36.77,120.64,54.62,127.37,202.6,77.17,18.68,37.15,48.95,589.98,153.98,173.91,45.76,24.93,36.85,100.57,17.31,101.84
2018-03-20,766.1186,4311.22,91.97,36.14,259.78,115.56,156.13,47.83,50.64,54.0,160.77,56.89,138.9462,15.61,37.95,49.25,29.59,119.04,49.7,75.48,72.41,78.18,228.97,24.16,16.67,111.04,37.58,63.95,30.99,62.88,40.97,52.92,429.22,52.75,187.69,25.18,250.13,142.05,186.42,137.37,72.17,62.1,21.03,14.78,231.67,145.68,97.7,497.31,154.77,75.84,10.42,308.14,26.05,120.3715,55.48,58.0,41.65,34.95,30.72,10.95,54.48,42.96,42.87,11.27,11.17,276.12,22.7,14.73,7.03,13.85,254.03,146.96,88.74,54.59,331.73,132.88,19.03,71.39,93.47,11.83,32.21,55.47,36.59,120.64,60.85,127.86,203.24,77.87,18.68,36.82,48.5,599.26,153.98,169.69,45.52,24.55,36.94,99.44,17.13,102.03
2018-03-21,779.8226,4320.83,91.84,36.89,261.11,116.3,155.47,46.95,50.75,54.41,160.97,57.22,144.7014,15.94,38.68,49.25,29.57,120.0,49.65,75.37,73.27,77.65,239.1,24.16,16.64,111.04,43.15,63.95,30.99,63.74,40.52,52.92,422.1,52.4,188.72,26.09,250.13,140.98,186.36,136.88,70.34,62.1,21.22,14.97,231.67,147.16,97.22,507.57,155.66,80.11,10.42,311.47,27.08,124.445,55.41,58.0,41.4,34.95,31.43,10.95,55.72,47.26,43.98,11.13,11.17,276.12,23.02,14.76,7.02,14.0,256.26,146.78,91.85,55.7,332.73,130.35,19.53,71.28,92.11,11.83,33.31,56.08,36.82,120.64,60.0,126.55,203.33,78.43,18.61,36.75,47.76,607.68,155.46,171.72,46.25,25.02,37.08,100.17,17.15,101.78
2018-03-22,776.5597,4366.14,91.44,36.33,260.11,120.11,156.13,46.21,50.53,54.03,159.13,57.27,139.7684,15.64,38.75,49.25,28.38,120.55,49.01,74.28,73.56,77.52,234.79,24.16,16.35,111.04,43.44,63.95,30.99,63.24,40.06,52.92,428.98,51.8,188.07,25.76,250.13,142.52,184.23,134.57,69.43,62.1,21.22,15.06,233.8,149.27,97.89,499.2,172.23,79.47,10.49,310.36,26.62,123.0193,55.41,57.87,41.15,34.92,31.62,10.83,54.88,50.39,43.03,10.82,11.17,275.47,24.02,14.92,7.0,13.91,253.04,144.82,92.76,54.09,333.39,130.31,19.13,69.65,92.28,12.24,32.41,56.31,36.33,120.64,58.87,124.44,203.39,78.71,18.61,36.95,47.91,596.2,152.86,172.23,46.01,25.11,37.27,98.65,17.07,101.58
2018-03-23,734.1426,4121.75,89.32,35.22,249.81,112.66,154.37,44.01,48.49,53.66,153.6,58.08,133.6021,15.59,39.81,49.25,27.38,118.9,47.59,72.49,72.56,75.94,229.01,24.16,15.91,111.04,42.66,63.95,30.99,62.16,38.31,52.92,403.13,52.19,185.62,26.2,250.13,138.62,176.78,126.82,68.42,62.1,20.84,14.53,224.57,146.74,94.77,464.15,171.64,76.06,10.33,297.03,26.05,121.1862,51.77,56.15,40.13,33.78,31.13,10.22,54.3,51.98,43.03,10.43,11.17,269.63,22.2,14.63,6.89,13.78,235.08,138.05,93.9,51.13,326.08,129.05,18.57,67.47,88.48,12.0,29.84,56.08,35.25,120.64,55.85,121.34,190.04,78.29,18.1,36.29,46.88,564.62,147.28,163.78,46.25,24.55,37.73,93.82,16.8,99.59
2018-03-26,727.6169,4223.35,90.22,33.36,233.53,111.83,155.25,42.18,45.58,51.01,146.43,55.66,129.0802,15.24,38.35,49.25,24.23,106.82,45.73,64.69,72.92,73.96,216.97,24.16,15.21,111.04,38.97,63.95,30.99,57.7,35.88,52.92,372.3,48.89,186.65,27.08,250.13,137.5,167.14,122.69,63.39,62.1,19.78,14.01,210.37,157.07,89.15,448.36,163.11,72.32,9.67,295.18,24.25,116.5017,49.58,55.53,39.29,31.28,29.97,9.96,54.82,49.01,41.81,9.86,11.17,268.98,20.77,13.74,6.79,12.83,238.51,138.77,86.77,47.94,321.44,124.83,17.72,62.47,82.75,12.11,27.59,53.39,32.7,120.64,51.32,120.2,188.26,74.24,17.4,34.09,44.07,566.53,143.19,153.99,43.46,23.95,39.3,91.46,16.05,95.74
2018-03-27,724.354,4241.2,92.9,34.48,241.84,111.58,154.59,43.87,47.3,52.71,151.55,58.08,136.4797,14.94,40.47,49.25,26.24,113.27,46.53,67.63,74.93,75.67,227.65,24.16,15.73,111.04,40.69,63.95,30.99,59.79,41.99,52.92,386.53,49.92,186.91,27.11,250.13,142.69,173.05,127.81,66.32,62.1,20.58,14.26,219.6,150.11,90.88,474.41,170.74,76.59,9.87,299.99,25.62,119.5568,52.35,57.25,40.47,32.94,31.02,10.16,57.72,49.09,44.09,10.44,11.17,273.53,21.82,14.18,6.89,14.63,241.39,141.26,87.91,52.09,329.74,127.49,18.31,63.34,89.61,12.69,29.35,55.42,33.87,120.64,54.25,121.18,192.75,77.31,17.72,35.02,45.25,583.76,146.91,160.91,45.76,24.46,38.51,97.48,16.37,99.53
2018-03-28,708.0397,4189.02,95.14,34.57,238.52,116.05,154.59,43.79,47.95,52.3,149.71,57.65,138.9462,15.0,39.34,49.25,25.93,113.68,47.48,68.53,76.58,75.28,233.08,24.16,15.79,111.04,41.26,63.95,30.99,59.28,40.18,52.92,389.85,49.79,186.78,27.37,250.13,143.7,174.12,127.81,65.04,62.1,20.39,14.06,217.7,153.9,91.17,471.57,172.63,83.42,9.85,297.03,25.99,121.7972,51.98,56.63,40.56,32.94,31.02,10.02,56.34,51.32,45.53,10.53,11.17,270.93,22.09,14.03,6.84,14.63,229.88,142.51,87.0,50.86,324.76,129.13,18.41,63.12,89.61,12.9,29.18,56.57,33.78,120.64,53.4,121.83,190.46,77.59,17.72,35.49,45.25,581.94,145.42,159.56,46.49,25.18,39.44,96.74,16.43,98.25
2018-03-29,712.6077,4330.44,93.31,35.68,241.84,116.05,151.28,44.09,48.05,52.81,151.55,57.97,140.385,14.81,40.2,49.25,26.51,114.92,46.0,69.66,77.08,76.07,234.09,24.16,15.55,111.04,41.47,63.95,30.99,59.21,39.61,52.92,394.12,51.97,188.72,26.55,250.13,139.86,175.18,127.81,65.59,62.1,21.06,13.97,217.7,152.85,92.75,472.68,167.57,83.74,10.17,299.62,26.59,124.0376,52.49,56.22,39.84,32.46,32.45,10.02,57.52,46.68,45.37,10.55,11.17,271.58,22.59,14.31,6.86,14.24,229.57,146.43,85.64,54.43,322.1,129.64,18.54,63.45,89.67,12.54,29.7,55.09,34.45,120.64,53.3,121.02,183.15,76.89,17.79,35.35,45.54,579.93,142.82,159.73,46.61,25.02,40.17,96.97,16.21,97.54
2018-03-30,720.4386,4627.01,92.49,37.35,247.82,119.03,150.84,44.6,48.49,54.88,153.6,67.49,143.2626,15.02,40.47,49.25,25.8,116.7,50.02,70.04,77.01,76.73,234.79,24.16,15.99,111.04,41.35,63.95,30.99,61.3,40.29,52.92,400.28,51.16,196.71,26.99,250.13,141.51,177.2,130.2,66.96,62.1,21.06,14.14,221.02,152.64,92.47,472.05,176.1,84.16,10.14,307.77,26.68,124.8523,53.08,56.97,40.81,32.36,32.07,10.13,57.62,46.81,45.59,11.21,11.17,275.47,22.76,14.5,6.92,14.76,236.36,147.5,86.02,54.59,329.74,128.63,18.74,64.75,92.85,12.64,32.36,56.54,34.72,120.64,56.04,121.02,187.61,77.45,17.85,35.75,45.84,583.37,145.79,163.45,46.98,25.05,39.44,98.09,16.4,98.12
2018-04-02,709.3449,4620.15,92.86,35.22,243.17,117.63,150.62,44.01,48.27,53.86,154.42,64.1,141.8238,15.02,40.34,49.25,25.96,120.82,49.46,70.61,79.6,78.18,230.83,24.16,15.95,111.04,40.81,63.95,30.99,61.08,40.29,52.92,396.96,50.3,201.22,26.64,250.13,141.04,181.89,134.4,66.87,62.1,21.42,14.11,221.96,153.9,94.24,479.62,175.41,88.97,10.17,305.18,27.25,124.0376,52.57,57.93,41.23,32.36,32.41,10.16,57.1,46.94,46.76,11.26,11.17,276.12,24.26,14.44,6.95,14.83,229.06,147.67,85.86,55.39,326.08,130.69,18.87,64.54,95.86,12.49,32.5,60.22,34.63,120.64,56.61,119.88,184.68,78.57,17.85,35.89,45.99,589.98,145.05,165.3,46.98,24.93,39.25,97.53,16.32,97.8
2018-04-03,691.7255,4558.36,90.79,34.94,237.19,117.13,150.62,43.94,46.44,52.71,152.37,65.07,142.8515,14.73,40.01,49.25,25.58,120.55,46.87,68.35,79.96,76.86,229.01,24.16,15.75,111.04,40.24,63.95,30.99,59.64,40.29,52.92,382.97,50.64,193.36,25.97,250.13,140.22,178.75,129.85,65.59,62.1,20.97,13.87,225.99,153.48,93.91,476.78,169.65,91.95,10.1,297.77,26.85,122.6119,51.77,56.29,40.68,32.54,31.96,10.1,55.68,45.24,45.37,10.97,11.17,271.58,23.23,14.34,6.92,14.61,226.44,147.85,83.82,53.7,320.44,126.94,18.31,64.32,95.91,12.82,31.49,59.03,34.67,120.64,53.78,120.04,183.13,77.73,17.6,35.49,45.99,588.54,146.54,165.81,46.98,24.8,39.53,93.09,17.04,96.32
2018-04-04,696.946,4434.79,92.25,34.94,237.52,120.61,147.53,45.19,46.65,52.78,151.55,65.23,145.1125,14.94,40.54,54.19,25.44,120.55,46.92,70.42,81.18,77.52,224.35,24.16,15.66,111.04,38.72,63.95,30.99,60.08,39.33,52.92,388.19,50.0,189.49,25.76,250.13,141.81,178.43,130.68,64.58,62.1,20.68,13.94,225.99,156.01,93.47,476.78,165.98,89.07,10.49,296.66,27.45,122.4082,53.15,55.19,40.6,32.04,33.84,10.1,57.2,47.68,46.37,10.88,11.17,274.18,23.23,14.41,6.92,14.85,227.0,152.84,84.04,52.86,317.45,126.85,18.05,64.86,94.32,12.41,31.17,59.66,34.27,120.64,53.68,121.5,180.92,78.29,17.66,35.89,45.25,585.19,146.17,162.6,47.1,24.61,39.07,95.4,16.75,95.55
2018-04-09,704.7769,4489.71,89.45,34.66,237.19,118.04,147.97,45.92,46.55,51.79,153.6,62.38,143.8792,14.84,40.47,58.77,25.75,115.19,44.97,69.17,77.15,77.26,231.95,24.16,15.68,111.04,37.9,63.95,30.99,59.07,38.48,52.92,382.03,49.53,186.91,24.97,250.13,142.69,174.65,129.61,64.31,62.1,20.29,14.12,223.38,157.49,90.69,467.31,166.48,88.0,10.26,293.33,26.65,122.8156,54.54,54.91,39.71,31.8,33.2,9.99,57.08,47.15,49.98,10.94,11.17,272.23,22.97,14.44,6.84,14.61,227.38,152.66,82.68,51.24,312.8,126.94,17.85,63.66,94.21,12.26,31.03,65.44,33.19,120.64,53.96,121.67,186.77,77.59,17.72,35.35,44.8,591.79,144.31,163.45,46.73,24.33,38.14,92.98,16.21,94.71
2018-04-10,719.1335,4327.7,91.44,34.94,239.51,117.13,146.43,46.51,46.44,51.82,151.55,64.21,143.2626,14.97,40.4,50.63,25.49,116.29,46.87,69.81,77.44,78.31,240.57,24.16,15.77,111.04,38.31,63.95,30.99,60.08,38.2,52.92,388.19,49.96,188.46,25.21,250.13,146.47,172.62,129.77,64.03,62.1,23.09,14.12,226.7,152.85,91.75,473.31,165.39,90.67,10.33,295.18,26.82,121.7972,56.87,54.09,39.96,32.49,34.22,9.99,58.12,45.48,49.04,10.97,11.17,270.28,23.23,14.28,6.82,14.41,221.11,151.59,84.35,51.9,312.8,128.58,17.85,63.23,94.21,12.02,31.29,66.46,33.55,120.64,52.64,120.36,182.11,77.03,17.79,35.09,43.92,593.32,144.31,163.28,46.49,24.61,37.64,93.82,16.59,94.71
